Actual_Risk,Predicted_Risk_Probability,Risk_Score_Percent,Risk_Segment
0,0.12823804419900794,12.82,High Risk
0,0.1457074878724459,14.57,High Risk
0,0.15655676783669434,15.66,High Risk
0,0.056698347663315475,5.67,Moderate Risk
0,0.4311924895413133,43.12,Very High Risk
0,0.053237922669966346,5.32,Moderate Risk
0,0.14334319827514008,14.33,High Risk
0,0.4433189858476218,44.33,Very High Risk
0,0.7329637849024333,73.3,Very High Risk
0,0.9400335513635266,94.0,Very High Risk
0,0.020103183493192525,2.01,Low Risk
0,0.06709584157617891,6.71,Moderate Risk
0,0.03384666224925521,3.38,Low Risk
0,0.2813057350843033,28.13,Very High Risk
0,0.5573375258490699,55.73,Very High Risk
0,0.07446231828070186,7.45,Moderate Risk
0,0.485462568723615,48.55,Very High Risk
1,0.1135328100398047,11.35,High Risk
0,0.5481230990192995,54.81,Very High Risk
0,0.022554731522864607,2.26,Low Risk
0,0.059785286320097775,5.98,Moderate Risk
0,0.42901345971903093,42.9,Very High Risk
0,0.013885015348953375,1.39,Low Risk
0,0.5405101822475751,54.05,Very High Risk
0,0.08018804578737816,8.02,Moderate Risk
0,0.30347334906736645,30.35,Very High Risk
0,0.01826359954984594,1.83,Low Risk
0,0.026578190475154785,2.66,Low Risk
0,0.2921491803777237,29.21,Very High Risk
0,0.05938646372824953,5.94,Moderate Risk
0,0.08951497853211186,8.95,Moderate Risk
0,0.008589479294624025,0.86,Low Risk
0,0.18513562219055107,18.51,High Risk
0,0.2104874060879973,21.05,High Risk
0,0.14038633003478893,14.04,High Risk
0,0.18029413904443045,18.03,High Risk
0,0.152588258046592,15.26,High Risk
0,0.7327361399439846,73.27,Very High Risk
0,0.16452871955520268,16.45,High Risk
0,0.003904660015817832,0.39,Low Risk
0,0.09553955693128796,9.55,High Risk
0,0.02056117104967985,2.06,Low Risk
0,0.19908765539882556,19.91,High Risk
0,0.06012173152158104,6.01,Moderate Risk
0,0.10872474115920214,10.87,High Risk
0,0.17235473191857167,17.24,High Risk
0,0.10829858433857012,10.83,High Risk
0,0.1609458964300307,16.09,High Risk
0,0.4849756134827413,48.5,Very High Risk
0,0.06074466899965833,6.07,Moderate Risk
0,0.587185302969038,58.72,Very High Risk
0,0.005616246142528113,0.56,Low Risk
0,0.32286258915907035,32.29,Very High Risk
0,0.22806804871663294,22.81,High Risk
0,0.01983834250415943,1.98,Low Risk
0,0.019789227509742036,1.98,Low Risk
